,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,CANTIDAD
3338,NORTE DE SANTANDER,CÚCUTA,54001,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-02-17,1
3339,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-02-17,1
3340,NORTE DE SANTANDER,OCAÑA,54498,COMBUSTIBLE,2020-02-17,1
3341,ARAUCA,TAME,81794,NO REPORTADO,2020-02-18,2
3342,CHOCÓ,EL CARMEN DE ATRATO,27245,ARMA DE FUEGO,2020-02-18,1
3343,ARAUCA,ARAUQUITA,81065,NO REPORTADO,2020-02-19,1
3344,NORTE DE SANTANDER,EL ZULIA,54261,COMBUSTIBLE,2020-02-19,1
3345,NORTE DE SANTANDER,OCAÑA,54498,NO REPORTADO,2020-02-19,1
3346,CAQUETÁ,EL DONCELLO,18247,NO REPORTADO,2020-02-20,1
3347,BOLIVAR,ARENAL,13042,MINA ANTIPERSONA,2020-02-22,1
3348,BOLIVAR,ARENAL,13042,NO REPORTADO,2020-02-22,1
3349,ARAUCA,ARAUCA,81001,ARMA DE FUEGO,2020-02-23,1
3350,ANTIOQUIA,MURINDO,5475,MINA ANTIPERSONA,2020-02-24,1
3351,ARAUCA,SARAVENA,81736,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-02-25,1
3352,META,PUERTO GAITÁN,50568,GRANADA DE MANO,2020-02-26,1
3353,CHOCÓ,QUIBDO,27001,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-02-27,1
3354,CAUCA,BUENOS AIRES,19110,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-02-28,1
3355,CUNDINAMARCA,GIRARDOT,25307,NO REPORTADO,2020-02-28,1
3356,ARAUCA,ARAUQUITA,81065,NO REPORTADO,2020-03-02,1
3357,NARIÑO,ROBERTO PAYÁN,52621,GRANADA DE MORTERO,2020-03-03,1
3358,CALDAS,RIOSUCIO,17614,ARTEFACTO INCENDIARIO,2020-03-06,1
3359,VALLE DEL CAUCA,CALI,76001,GRANADA DE MANO,2020-03-06,1
3360,CAUCA,ARGELIA,19050,GRANADA DE FUSIL,2020-03-08,1
3361,META,LA MACARENA,50350,GRANADA DE MANO,2020-03-09,1
3362,ANTIOQUIA,ITUANGO,5361,MINA ANTIPERSONA,2020-03-11,1
3363,CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753,NO REPORTADO,2020-03-11,1
3364,CAUCA,CALOTO,19142,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-11,1
3365,GUAVIARE,SAN JOSÉ DEL GUAVIARE,95001,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-11,1
3366,VALLE DEL CAUCA,FLORIDA,76275,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-15,1
3367,CHOCÓ,RIOSUCIO,27615,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-16,1
3368,VALLE DEL CAUCA,JAMUNDÍ,76364,ARTEFACTO INCENDIARIO,2020-03-16,1
3369,CALDAS,RIOSUCIO,17614,ARTEFACTO INCENDIARIO,2020-03-17,1
3370,ANTIOQUIA,CAMPAMENTO,5134,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-19,1
3371,CAUCA,BALBOA,19075,NO REPORTADO,2020-03-20,1
3372,BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,2020-03-21,1
3373,VALLE DEL CAUCA,CALI,76001,ARTEFACTO INCENDIARIO,2020-03-21,1
3374,CAUCA,ARGELIA,19050,NO REPORTADO,2020-03-22,1
3375,CAUCA,CALOTO,19142,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-23,1
3376,CAUCA,ARGELIA,19050,NO REPORTADO,2020-03-24,1
3377,ANTIOQUIA,GRANADA,5313,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-25,1
3378,VALLE DEL CAUCA,JAMUNDÍ,76364,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-26,1
3379,CAUCA,BUENOS AIRES,19110,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-03-30,1
3380,ARAUCA,ARAUCA,81001,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-01,1
3381,CAUCA,ARGELIA,19050,NO REPORTADO,2020-04-02,1
3382,PUTUMAYO,PUERTO CAICEDO,86569,MINA ANTIPERSONA,2020-04-02,1
3383,CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753,NO REPORTADO,2020-04-03,1
3384,ANTIOQUIA,ITUANGO,5361,MINA ANTIPERSONA,2020-04-04,1
3385,CAUCA,ARGELIA,19050,NO REPORTADO,2020-04-04,1
3386,CAUCA,JAMBALÓ,19364,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-06,1
3387,ANTIOQUIA,ITUANGO,5361,MINA ANTIPERSONA,2020-04-07,1
3388,ANTIOQUIA,MURINDO,5475,NO REPORTADO,2020-04-09,1
3389,CAUCA,JAMBALÓ,19364,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-09,1
3390,VALLE DEL CAUCA,PALMIRA,76520,GRANADA DE MANO,2020-04-10,1
3391,ANTIOQUIA,ITUANGO,5361,NO REPORTADO,2020-04-13,1
3392,VALLE DEL CAUCA,JAMUNDÍ,76364,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-13,1
3393,META,LA MACARENA,50350,NO REPORTADO,2020-04-15,1
3394,ANTIOQUIA,ITUANGO,5361,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-16,1
3395,ANTIOQUIA,AMAGA,5030,GRANADA DE MANO,2020-04-19,1
3396,CAUCA,PATÍA,19532,NO REPORTADO,2020-04-19,1
3397,CAUCA,ARGELIA,19050,NO REPORTADO,2020-04-20,2
3398,NORTE DE SANTANDER,TIBÚ,54810,ARMA DE FUEGO,2020-04-20,1
3399,CAUCA,CALOTO,19142,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-21,1
3400,CAUCA,ARGELIA,19050,NO REPORTADO,2020-04-21,1
3401,VALLE DEL CAUCA,JAMUNDÍ,76364,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-21,1
3402,ANTIOQUIA,ANORI,5040,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-22,1
3403,CAUCA,LÓPEZ,19418,ARMA DE FUEGO,2020-04-23,1
3404,NORTE DE SANTANDER,SARDINATA,54720,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-23,1
3405,BOLIVAR,RÍO VIEJO,13600,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-04-27,1
3406,ARAUCA,FORTUL,81300,NO REPORTADO,2020-05-02,1
3407,ARAUCA,SARAVENA,81736,NO REPORTADO,2020-05-02,1
3408,ARAUCA,SARAVENA,81736,NO REPORTADO,2020-05-04,1
3409,VALLE DEL CAUCA,BUENAVENTURA,76109,NO REPORTADO,2020-05-06,1
3410,ANTIOQUIA,ITUANGO,5361,MINA ANTIPERSONA,2020-05-07,1
3411,ATLANTICO,BARRANQUILLA,8001,GRANADA DE MANO,2020-05-07,1
3412,ARAUCA,FORTUL,81300,GRANADA DE MANO,2020-05-08,1
3413,ARAUCA,ARAUQUITA,81065,NO REPORTADO,2020-05-10,1
3414,NORTE DE SANTANDER,CÚCUTA,54001,NO REPORTADO,2020-05-10,1
3415,ANTIOQUIA,CACERES,5120,GRANADA DE MANO,2020-05-11,1
3416,CAUCA,ARGELIA,19050,NO REPORTADO,2020-05-12,1
3417,ARAUCA,TAME,81794,GRANADA DE MANO,2020-05-13,1
3418,CAUCA,CALDONO,19137,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-14,1
3419,NORTE DE SANTANDER,HACARÍ,54344,ARMA DE FUEGO,2020-05-14,1
3420,CAUCA,CALDONO,19137,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-15,1
3421,CAUCA,ARGELIA,19050,NO REPORTADO,2020-05-15,1
3422,CÓRDOBA,MONTELÍBANO,23466,ARMA DE FUEGO,2020-05-15,1
3423,CÓRDOBA,PUERTO LIBERTADOR,23580,ARMA DE FUEGO,2020-05-15,1
3424,ANTIOQUIA,TARAZA,5790,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-16,1
3425,ANTIOQUIA,ZARAGOZA,5895,GRANADA DE MANO,2020-05-16,1
3426,CHOCÓ,ATRATO,27050,NO REPORTADO,2020-05-16,1
3427,ANTIOQUIA,MURINDO,5475,NO REPORTADO,2020-05-17,1
3428,BOGOTA D.C.,BOGOTÁ D.C.,11001,ARTEFACTO INCENDIARIO,2020-05-17,1
3429,ANTIOQUIA,MURINDO,5475,NO REPORTADO,2020-05-18,1
3430,CAUCA,CALDONO,19137,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-19,1
3431,NARIÑO,MALLAMA,52435,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-19,1
3432,ARAUCA,SARAVENA,81736,PAQUETE BOMBA,2020-05-20,1
3433,ARAUCA,ARAUQUITA,81065,NO REPORTADO,2020-05-23,1
3434,CAUCA,ARGELIA,19050,NO REPORTADO,2020-05-23,1
3435,NORTE DE SANTANDER,EL TARRA,54250,ARMA DE FUEGO,2020-05-23,1
3436,ARAUCA,TAME,81794,GRANADA DE MANO,2020-05-24,1
3437,GUAVIARE,SAN JOSÉ DEL GUAVIARE,95001,CILINDRO BOMBA,2020-05-24,1
3438,ARAUCA,TAME,81794,NO REPORTADO,2020-05-26,1
3439,ARAUCA,TAME,81794,NO REPORTADO,2020-05-26,1
3440,CHOCÓ,QUIBDO,27001,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-27,1
3441,CHOCÓ,QUIBDO,27001,GRANADA DE MORTERO,2020-05-27,1
3442,VALLE DEL CAUCA,CALI,76001,GRANADA DE MANO,2020-05-28,1
3443,NORTE DE SANTANDER,TOLEDO,54820,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-29,1
3444,ANTIOQUIA,MURINDO,5475,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-30,1
3445,BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,2020-05-31,1
3446,NARIÑO,BARBACOAS,52079,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-05-31,1
3447,CAUCA,ARGELIA,19050,NO REPORTADO,2020-06-01,1
3448,NORTE DE SANTANDER,ÁBREGO,54003,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-06-05,1
3449,CAUCA,ARGELIA,19050,NO REPORTADO,2020-06-10,1
3450,BOLIVAR,SANTA ROSA DEL SUR,13688,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-06-16,1
3451,VALLE DEL CAUCA,PRADERA,76563,NO REPORTADO,2020-06-19,1
3452,CAUCA,EL TAMBO,19256,NO REPORTADO,2020-06-25,1
3453,ARAUCA,FORTUL,81300,NO REPORTADO,2020-06-29,1
3454,CALDAS,RIOSUCIO,17614,NO REPORTADO,2020-07-01,1
3455,CAUCA,BUENOS AIRES,19110,GRANADA DE MANO,2020-07-02,1
3456,ARAUCA,FORTUL,81300,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-07-03,1
3457,ARAUCA,FORTUL,81300,GRANADA DE MANO,2020-07-03,1
3458,ARAUCA,FORTUL,81300,NO REPORTADO,2020-07-03,1
3459,CAUCA,BALBOA,19075,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-07-03,1
3460,NORTE DE SANTANDER,SANTIAGO,54680,ARMA DE FUEGO,2020-07-06,1
3461,ARAUCA,ARAUCA,81001,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-07-08,1
3462,CAUCA,ARGELIA,19050,NO REPORTADO,2020-07-10,1
3463,NARIÑO,RICAURTE,52612,MINA ANTIPERSONA,2020-07-11,1
3464,CHOCÓ,QUIBDO,27001,GRANADA DE MANO,2020-07-13,1
3465,ARAUCA,ARAUCA,81001,COMBUSTIBLE,2020-07-15,1
3466,NARIÑO,TUMACO,52835,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-07-15,1
3467,CAUCA,BALBOA,19075,GRANADA DE MANO,2020-07-16,1
3468,VALLE DEL CAUCA,CALI,76001,PAPA EXPLOSIVA,2020-07-18,1
3469,ANTIOQUIA,ITUANGO,5361,ARMA DE FUEGO,2020-07-21,1
3470,META,LA MACARENA,50350,ARMA DE FUEGO,2020-07-22,1
3471,VALLE DEL CAUCA,JAMUNDÍ,76364,GRANADA DE MANO,2020-07-22,1
3472,VALLE DEL CAUCA,JAMUNDÍ,76364,NO REPORTADO,2020-07-22,1
3473,ANTIOQUIA,TARAZA,5790,ARMA DE FUEGO,2020-07-28,1
3474,CAUCA,PATÍA,19532,NO REPORTADO,2020-07-28,1
3475,CHOCÓ,QUIBDO,27001,NO REPORTADO,2020-07-29,1
3476,GUAVIARE,EL RETORNO,95025,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-07-30,1
3477,ARAUCA,FORTUL,81300,ARMA DE FUEGO,2020-07-31,1
3478,ARAUCA,SARAVENA,81736,NO REPORTADO,2020-07-31,1
3479,CUNDINAMARCA,SOACHA,25754,GRANADA DE MANO,2020-07-31,1
3480,NARIÑO,SAMANIEGO,52678,ARMA DE FUEGO,2020-08-03,1
3481,NORTE DE SANTANDER,TIBÚ,54810,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-08-03,1
3482,CAQUETÁ,LA MONTAÑITA,18410,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-08-06,1
3483,ANTIOQUIA,DABEIBA,5234,MINA ANTIPERSONA,2020-08-07,1
3484,BOLIVAR,CANTAGALLO,13160,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-08-09,1
3485,NORTE DE SANTANDER,SARDINATA,54720,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-08-10,1
3486,CAUCA,ARGELIA,19050,NO REPORTADO,2020-08-11,1
3487,CAUCA,ARGELIA,19050,NO REPORTADO,2020-08-12,1
3488,PUTUMAYO,SIBUNDOY,86749,ARMA DE FUEGO,2020-08-12,1
3489,VALLE DEL CAUCA,CALI,76001,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-08-13,1
3490,CAUCA,ARGELIA,19050,NO REPORTADO,2020-08-14,1
3491,CUNDINAMARCA,ARBELÁEZ,25053,NO REPORTADO,2020-08-14,1
3492,ARAUCA,SARAVENA,81736,ARMA DE FUEGO,2020-08-15,1
3493,NORTE DE SANTANDER,TIBÚ,54810,ARMA DE FUEGO,2020-08-15,1
3494,ANTIOQUIA,MURINDO,5475,NO REPORTADO,2020-08-17,1
3495,CHOCÓ,QUIBDO,27001,NO REPORTADO,2020-08-18,1
3496,CAUCA,ARGELIA,19050,NO REPORTADO,2020-08-22,1
3497,GUAVIARE,EL RETORNO,95025,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-08-26,1
3498,PUTUMAYO,SIBUNDOY,86749,GRANADA DE MANO,2020-08-28,1
3499,CAUCA,PIAMONTE,19533,NO REPORTADO,2020-09-02,1
3500,PUTUMAYO,PUERTO ASÍS,86568,ARMA DE FUEGO,2020-09-02,1
3501,ANTIOQUIA,ITUANGO,5361,NO REPORTADO,2020-09-03,1
3502,VALLE DEL CAUCA,JAMUNDÍ,76364,ARMA DE FUEGO,2020-09-03,1
3503,CESAR,TAMALAMEQUE,20787,COMBUSTIBLE,2020-09-04,1
3504,CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-05,1
3505,PUTUMAYO,VALLE DEL GUAMUEZ,86865,NO REPORTADO,2020-09-07,1
3506,BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,2020-09-08,1
3507,META,URIBE,50370,ARMA DE FUEGO,2020-09-08,1
3508,ARAUCA,FORTUL,81300,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-09,1
3509,BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,2020-09-09,1
3510,BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,2020-09-09,1
3511,CAUCA,JAMBALÓ,19364,NO REPORTADO,2020-09-10,1
3512,QUINDIO,ARMENIA,63001,ARTEFACTO INCENDIARIO,2020-09-10,1
3513,ARAUCA,FORTUL,81300,NO REPORTADO,2020-09-12,1
3514,ARAUCA,FORTUL,81300,GRANADA DE MANO,2020-09-13,1
3515,CHOCÓ,ACANDÍ,27006,NO REPORTADO,2020-09-13,1
3516,ANTIOQUIA,MEDELLIN,5001,ARTEFACTO INCENDIARIO,2020-09-14,1
3517,ANTIOQUIA,ANORI,5040,NO REPORTADO,2020-09-14,1
3518,BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,2020-09-14,1
3519,ANTIOQUIA,ANGOSTURA,5038,ARTEFACTO INCENDIARIO,2020-09-16,1
3520,ANTIOQUIA,YARUMAL,5887,NO REPORTADO,2020-09-17,1
3521,ARAUCA,ARAUQUITA,81065,NO REPORTADO,2020-09-17,1
3522,BOLIVAR,NOROSI,13490,NO REPORTADO,2020-09-17,1
3523,VALLE DEL CAUCA,TULUÁ,76834,ARMA DE FUEGO,2020-09-17,1
3524,VALLE DEL CAUCA,TULUÁ,76834,NO REPORTADO,2020-09-17,1
3525,ARAUCA,FORTUL,81300,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-18,1
3526,CAUCA,CALOTO,19142,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-18,1
3527,CUNDINAMARCA,SOACHA,25754,ARMA DE FUEGO,2020-09-18,1
3528,CESAR,CURUMANÍ,20228,GRANADA DE MANO,2020-09-19,1
3529,CESAR,PAILITAS,20517,GRANADA DE MANO,2020-09-19,1
3530,CHOCÓ,ACANDÍ,27006,NO REPORTADO,2020-09-20,1
3531,GUAVIARE,EL RETORNO,95025,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-20,1
3532,ANTIOQUIA,ITUANGO,5361,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-22,1
3533,CAQUETÁ,SOLITA,18785,NO REPORTADO,2020-09-22,1
3534,VALLE DEL CAUCA,GUACARÍ,76318,GRANADA DE MANO,2020-09-22,1
3535,ARAUCA,TAME,81794,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-23,1
3536,CAUCA,SANTANDER DE QUILICHAO,19698,GRANADA DE MANO,2020-09-23,1
3537,CHOCÓ,QUIBDO,27001,NO REPORTADO,2020-09-24,1
3538,ARAUCA,FORTUL,81300,GRANADA DE MANO,2020-09-26,1
3539,CAUCA,PADILLA,19513,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-26,1
3540,CHOCÓ,QUIBDO,27001,NO REPORTADO,2020-09-26,1
3541,CAQUETÁ,VALPARAÍSO,18860,ARTEFACTO INCENDIARIO,2020-09-27,2
3542,CAQUETÁ,VALPARAÍSO,18860,NO REPORTADO,2020-09-27,1
3543,CÓRDOBA,VALENCIA,23855,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-09-30,1
3544,SUCRE,CHALÁN,70230,NO REPORTADO,2020-09-30,1
3545,ANTIOQUIA,APARTADO,5045,COMBUSTIBLE,2020-10-01,1
3546,CALDAS,LA DORADA,17380,COMBUSTIBLE,2020-10-01,1
3547,CHOCÓ,RIOSUCIO,27615,COMBUSTIBLE,2020-10-01,1
3548,NARIÑO,TUMACO,52835,NO REPORTADO,2020-10-01,1
3549,NARIÑO,TUMACO,52835,NO REPORTADO,2020-10-01,1
3550,ANTIOQUIA,TARAZA,5790,NO REPORTADO,2020-10-04,1
3551,ANTIOQUIA,TARAZA,5790,GRANADA DE FUSIL,2020-10-04,1
3552,CASANARE,PORE,85263,GRANADA DE MANO,2020-10-05,1
3553,ANTIOQUIA,EL BAGRE,5250,GRANADA DE MANO,2020-10-06,1
3554,META,LA MACARENA,50350,NO REPORTADO,2020-10-07,1
3555,ARAUCA,FORTUL,81300,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-10-08,1
3556,BOGOTA D.C.,BOGOTÁ D.C.,11001,COMBUSTIBLE,2020-10-08,1
3557,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,PETARDO PLANFETARIO,2020-10-08,1
3558,ARAUCA,ARAUQUITA,81065,ARMA DE FUEGO,2020-10-10,1
3559,LA GUAJIRA,MAICAO,44430,NO REPORTADO,2020-10-10,1
3560,META,LA MACARENA,50350,GRANADA DE MANO,2020-10-10,1
3561,QUINDIO,LA TEBAIDA,63401,NO REPORTADO,2020-10-12,1
3562,BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,2020-10-15,1
