,FECHA HECHO,COD_DEPTO,DEPARTAMENTO,CODIGO DANE,MUNICIPIO,TIPO DELITO,CANTIDAD,MES DE SECUESTRO
272,1996-04-22,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,4
273,1996-04-22,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO EXTORSIVO,1,4
274,1996-04-22,76,VALLE DEL CAUCA,76377,LA CUMBRE,SECUESTRO EXTORSIVO,1,4
275,1996-04-23,50,META,50683,SAN JUAN DE ARAMA,SECUESTRO SIMPLE,1,4
276,1996-04-24,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,2,4
277,1996-04-24,5,ANTIOQUIA,5120,CACERES,SECUESTRO SIMPLE,2,4
278,1996-04-24,5,ANTIOQUIA,5400,LA UNION,SECUESTRO EXTORSIVO,1,4
279,1996-04-24,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,4
280,1996-04-24,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,2,4
281,1996-04-24,70,SUCRE,70678,SAN BENITO ABAD,SECUESTRO EXTORSIVO,1,4
282,1996-04-24,73,TOLIMA,73268,ESPINAL,SECUESTRO EXTORSIVO,1,4
283,1996-04-25,5,ANTIOQUIA,5890,YOLOMBO,SECUESTRO SIMPLE,1,4
284,1996-04-25,44,LA GUAJIRA,44855,URUMITA,SECUESTRO EXTORSIVO,1,4
285,1996-04-26,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1,4
286,1996-04-26,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1,4
287,1996-04-26,54,NORTE DE SANTANDER,54810,TIBU,SECUESTRO EXTORSIVO,1,4
288,1996-04-26,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1,4
289,1996-04-26,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1,4
290,1996-04-26,68,SANTANDER,68770,SUAITA,SECUESTRO EXTORSIVO,1,4
291,1996-04-27,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,4
292,1996-04-27,47,MAGDALENA,47703,SAN ZENON,SECUESTRO EXTORSIVO,1,4
293,1996-04-27,52,NARIÑO,52540,POLICARPA,SECUESTRO EXTORSIVO,1,4
294,1996-04-28,73,TOLIMA,73624,ROVIRA,SECUESTRO EXTORSIVO,1,4
295,1996-04-28,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,1,4
296,1996-04-29,5,ANTIOQUIA,5660,SAN LUIS,SECUESTRO EXTORSIVO,1,4
297,1996-04-29,17,CALDAS,17001,MANIZALES,SECUESTRO EXTORSIVO,1,4
298,1996-04-30,5,ANTIOQUIA,5615,RIONEGRO,SECUESTRO SIMPLE,1,4
299,1996-04-30,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO EXTORSIVO,1,4
300,1996-04-30,54,NORTE DE SANTANDER,54250,EL TARRA,SECUESTRO EXTORSIVO,1,4
301,1996-04-30,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,SECUESTRO EXTORSIVO,1,4
302,1996-05-01,5,ANTIOQUIA,5789,TAMESIS,SECUESTRO EXTORSIVO,2,5
303,1996-05-01,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,5
304,1996-05-01,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO EXTORSIVO,1,5
305,1996-05-01,20,CESAR,20060,BOSCONIA,SECUESTRO EXTORSIVO,1,5
306,1996-05-01,25,CUNDINAMARCA,25899,ZIPAQUIRA,SECUESTRO EXTORSIVO,1,5
307,1996-05-01,27,CHOCÓ,27205,CONDOTO,SECUESTRO EXTORSIVO,1,5
308,1996-05-03,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,2,5
309,1996-05-03,19,CAUCA,19355,INZA,SECUESTRO EXTORSIVO,1,5
310,1996-05-03,27,CHOCÓ,27491,NOVITA,SECUESTRO EXTORSIVO,1,5
311,1996-05-03,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1,5
312,1996-05-04,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,5
313,1996-05-04,41,HUILA,41378,LA ARGENTINA,SECUESTRO EXTORSIVO,1,5
314,1996-05-04,47,MAGDALENA,47245,EL BANCO,SECUESTRO EXTORSIVO,1,5
315,1996-05-04,73,TOLIMA,73268,ESPINAL,SECUESTRO EXTORSIVO,1,5
316,1996-05-05,23,CÓRDOBA,23189,CIENAGA DE ORO,SECUESTRO EXTORSIVO,1,5
317,1996-05-05,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,1,5
318,1996-05-05,50,META,50223,CUBARRAL,SECUESTRO EXTORSIVO,1,5
319,1996-05-05,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
320,1996-05-06,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO SIMPLE,1,5
321,1996-05-06,27,CHOCÓ,27361,ISTMINA,SECUESTRO EXTORSIVO,1,5
322,1996-05-06,27,CHOCÓ,27361,ISTMINA,SECUESTRO SIMPLE,1,5
323,1996-05-06,54,NORTE DE SANTANDER,54206,CONVENCION,SECUESTRO EXTORSIVO,1,5
324,1996-05-06,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
325,1996-05-06,76,VALLE DEL CAUCA,76130,CANDELARIA,SECUESTRO EXTORSIVO,1,5
326,1996-05-07,5,ANTIOQUIA,5034,ANDES,SECUESTRO EXTORSIVO,1,5
327,1996-05-07,20,CESAR,20045,BECERRIL,SECUESTRO EXTORSIVO,1,5
328,1996-05-07,20,CESAR,20045,BECERRIL,SECUESTRO SIMPLE,1,5
329,1996-05-07,27,CHOCÓ,27787,TADO,SECUESTRO EXTORSIVO,1,5
330,1996-05-08,8,ATLÁNTICO,8685,SANTO TOMAS,SECUESTRO EXTORSIVO,1,5
331,1996-05-08,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1,5
332,1996-05-09,5,ANTIOQUIA,5604,REMEDIOS,SECUESTRO EXTORSIVO,1,5
333,1996-05-09,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
334,1996-05-10,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,5
335,1996-05-10,5,ANTIOQUIA,5697,EL SANTUARIO,SECUESTRO EXTORSIVO,1,5
336,1996-05-10,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,1,5
337,1996-05-10,50,META,50606,RESTREPO,SECUESTRO EXTORSIVO,1,5
338,1996-05-10,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
339,1996-05-11,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,5
340,1996-05-11,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,5
341,1996-05-12,44,LA GUAJIRA,44855,URUMITA,SECUESTRO EXTORSIVO,1,5
342,1996-05-13,5,ANTIOQUIA,5088,BELLO,SECUESTRO EXTORSIVO,1,5
343,1996-05-13,20,CESAR,20060,BOSCONIA,SECUESTRO EXTORSIVO,1,5
344,1996-05-13,68,SANTANDER,68276,FLORIDABLANCA,SECUESTRO EXTORSIVO,1,5
345,1996-05-14,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,5
346,1996-05-14,20,CESAR,20013,AGUSTIN CODAZZI,SECUESTRO EXTORSIVO,2,5
347,1996-05-14,70,SUCRE,70742,SAN LUIS DE SINCE,SECUESTRO EXTORSIVO,1,5
348,1996-05-15,5,ANTIOQUIA,5847,URRAO,SECUESTRO EXTORSIVO,2,5
349,1996-05-15,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,1,5
350,1996-05-15,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,5
351,1996-05-15,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,1,5
352,1996-05-15,73,TOLIMA,73861,VENADILLO,SECUESTRO EXTORSIVO,1,5
353,1996-05-15,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
354,1996-05-16,5,ANTIOQUIA,5086,BELMIRA,SECUESTRO EXTORSIVO,1,5
355,1996-05-17,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1,5
356,1996-05-17,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1,5
357,1996-05-17,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,2,5
358,1996-05-18,5,ANTIOQUIA,5002,ABEJORRAL,SECUESTRO EXTORSIVO,1,5
359,1996-05-18,5,ANTIOQUIA,5656,SAN JERONIMO,SECUESTRO EXTORSIVO,1,5
360,1996-05-18,54,NORTE DE SANTANDER,54239,DURANIA,SECUESTRO EXTORSIVO,1,5
361,1996-05-20,5,ANTIOQUIA,5480,MUTATA,SECUESTRO SIMPLE,1,5
362,1996-05-20,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,5
363,1996-05-20,20,CESAR,20443,MANAURE,SECUESTRO EXTORSIVO,1,5
364,1996-05-20,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,SECUESTRO EXTORSIVO,1,5
365,1996-05-20,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,5
366,1996-05-21,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1,5
367,1996-05-22,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1,5
368,1996-05-22,27,CHOCÓ,27205,CONDOTO,SECUESTRO SIMPLE,1,5
369,1996-05-24,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO EXTORSIVO,1,5
370,1996-05-24,17,CALDAS,17042,ANSERMA,SECUESTRO EXTORSIVO,1,5
371,1996-05-24,73,TOLIMA,73443,MARIQUITA,SECUESTRO EXTORSIVO,1,5
372,1996-05-25,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO EXTORSIVO,4,5
373,1996-05-25,23,CÓRDOBA,23001,MONTERIA,SECUESTRO EXTORSIVO,1,5
374,1996-05-25,27,CHOCÓ,27001,QUIBDO,SECUESTRO SIMPLE,1,5
375,1996-05-25,52,NARIÑO,52001,PASTO,SECUESTRO EXTORSIVO,2,5
376,1996-05-26,27,CHOCÓ,27361,ISTMINA,SECUESTRO EXTORSIVO,1,5
377,1996-05-26,27,CHOCÓ,27787,TADO,SECUESTRO SIMPLE,1,5
378,1996-05-26,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1,5
379,1996-05-27,5,ANTIOQUIA,5031,AMALFI,SECUESTRO SIMPLE,1,5
380,1996-05-27,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO EXTORSIVO,1,5
381,1996-05-27,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1,5
382,1996-05-28,5,ANTIOQUIA,5154,CAUCASIA,SECUESTRO EXTORSIVO,1,5
383,1996-05-29,5,ANTIOQUIA,5040,ANORI,SECUESTRO SIMPLE,1,5
384,1996-05-30,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,5
385,1996-05-30,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,1,5
386,1996-05-30,85,CASANARE,85250,PAZ DE ARIPORO,SECUESTRO EXTORSIVO,1,5
387,1996-05-31,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,5
388,1996-06-01,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1,6
389,1996-06-02,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,6
390,1996-06-02,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1,6
391,1996-06-03,5,ANTIOQUIA,5756,SONSON,SECUESTRO EXTORSIVO,1,6
392,1996-06-03,13,BOLÍVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1,6
393,1996-06-04,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1,6
394,1996-06-04,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1,6
395,1996-06-05,41,HUILA,41551,PITALITO,SECUESTRO EXTORSIVO,1,6
396,1996-06-05,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1,6
397,1996-06-06,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,4,6
398,1996-06-06,5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,1,6
399,1996-06-06,5,ANTIOQUIA,5266,ENVIGADO,SECUESTRO EXTORSIVO,1,6
400,1996-06-06,5,ANTIOQUIA,5847,URRAO,SECUESTRO EXTORSIVO,2,6
401,1996-06-06,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,2,6
402,1996-06-06,44,LA GUAJIRA,44279,FONSECA,SECUESTRO EXTORSIVO,1,6
403,1996-06-07,20,CESAR,20517,PAILITAS,SECUESTRO EXTORSIVO,2,6
404,1996-06-07,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,SECUESTRO EXTORSIVO,1,6
405,1996-06-08,5,ANTIOQUIA,5411,LIBORINA,SECUESTRO EXTORSIVO,1,6
406,1996-06-08,27,CHOCÓ,27001,QUIBDO,SECUESTRO EXTORSIVO,1,6
407,1996-06-09,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,6
408,1996-06-10,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1,6
409,1996-06-10,5,ANTIOQUIA,5197,COCORNA,SECUESTRO SIMPLE,1,6
410,1996-06-10,5,ANTIOQUIA,5400,LA UNION,SECUESTRO SIMPLE,1,6
411,1996-06-10,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,6
412,1996-06-10,25,CUNDINAMARCA,25320,GUADUAS,SECUESTRO EXTORSIVO,1,6
413,1996-06-10,70,SUCRE,70001,SINCELEJO,SECUESTRO EXTORSIVO,1,6
414,1996-06-11,5,ANTIOQUIA,5847,URRAO,SECUESTRO EXTORSIVO,1,6
415,1996-06-11,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,6
416,1996-06-11,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,1,6
417,1996-06-12,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,1,6
418,1996-06-13,8,ATLÁNTICO,8001,BARRANQUILLA,SECUESTRO EXTORSIVO,1,6
419,1996-06-14,5,ANTIOQUIA,5034,ANDES,SECUESTRO EXTORSIVO,1,6
420,1996-06-14,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO EXTORSIVO,1,6
421,1996-06-15,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,6
422,1996-06-15,13,BOLÍVAR,13683,SANTA ROSA,SECUESTRO EXTORSIVO,1,6
423,1996-06-15,19,CAUCA,19050,ARGELIA,SECUESTRO EXTORSIVO,1,6
424,1996-06-15,20,CESAR,20710,SAN ALBERTO,SECUESTRO SIMPLE,1,6
425,1996-06-15,23,CÓRDOBA,23855,VALENCIA,SECUESTRO EXTORSIVO,1,6
426,1996-06-15,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1,6
427,1996-06-15,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,6
428,1996-06-15,76,VALLE DEL CAUCA,76377,LA CUMBRE,SECUESTRO EXTORSIVO,1,6
429,1996-06-16,5,ANTIOQUIA,5360,ITAGUI,SECUESTRO EXTORSIVO,1,6
430,1996-06-16,5,ANTIOQUIA,5642,SALGAR,SECUESTRO EXTORSIVO,1,6
431,1996-06-16,5,ANTIOQUIA,5761,SOPETRAN,SECUESTRO SIMPLE,1,6
432,1996-06-16,23,CÓRDOBA,23555,PLANETA RICA,SECUESTRO EXTORSIVO,1,6
433,1996-06-17,5,ANTIOQUIA,5002,ABEJORRAL,SECUESTRO EXTORSIVO,1,6
434,1996-06-17,5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,1,6
435,1996-06-17,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1,6
436,1996-06-17,5,ANTIOQUIA,5607,RETIRO,SECUESTRO EXTORSIVO,1,6
437,1996-06-17,5,ANTIOQUIA,5670,SAN ROQUE,SECUESTRO EXTORSIVO,5,6
438,1996-06-17,5,ANTIOQUIA,5670,SAN ROQUE,SECUESTRO SIMPLE,1,6
439,1996-06-17,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,2,6
440,1996-06-18,5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,SECUESTRO SIMPLE,1,6
441,1996-06-18,5,ANTIOQUIA,5129,CALDAS,SECUESTRO EXTORSIVO,1,6
442,1996-06-19,5,ANTIOQUIA,5284,FRONTINO,SECUESTRO EXTORSIVO,1,6
443,1996-06-19,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1,6
444,1996-06-19,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1,6
445,1996-06-20,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1,6
446,1996-06-20,13,BOLÍVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1,6
447,1996-06-20,81,ARAUCA,81220,CRAVO NORTE,SECUESTRO SIMPLE,2,6
448,1996-06-21,13,BOLÍVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1,6
449,1996-06-21,95,GUAVIARE,95015,CALAMAR,SECUESTRO EXTORSIVO,1,6
450,1996-06-21,95,GUAVIARE,95015,CALAMAR,SECUESTRO SIMPLE,1,6
451,1996-06-22,13,BOLÍVAR,13430,MAGANGUE,SECUESTRO EXTORSIVO,1,6
452,1996-06-23,5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,1,6
453,1996-06-23,5,ANTIOQUIA,5656,SAN JERONIMO,SECUESTRO SIMPLE,1,6
454,1996-06-23,85,CASANARE,85410,TAURAMENA,SECUESTRO EXTORSIVO,1,6
455,1996-06-24,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,4,6
456,1996-06-24,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1,6
457,1996-06-24,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1,6
458,1996-06-24,81,ARAUCA,81300,FORTUL,SECUESTRO EXTORSIVO,2,6
459,1996-06-24,81,ARAUCA,81794,TAME,SECUESTRO EXTORSIVO,2,6
460,1996-06-25,5,ANTIOQUIA,5837,TURBO,SECUESTRO EXTORSIVO,1,6
461,1996-06-25,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO EXTORSIVO,1,6
462,1996-06-26,5,ANTIOQUIA,5656,SAN JERONIMO,SECUESTRO SIMPLE,1,6
463,1996-06-26,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1,6
464,1996-06-26,23,CÓRDOBA,23419,LOS CORDOBAS,SECUESTRO SIMPLE,2,6
465,1996-06-26,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1,6
466,1996-06-26,47,MAGDALENA,47288,FUNDACION,SECUESTRO EXTORSIVO,1,6
467,1996-06-26,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO EXTORSIVO,1,6
468,1996-06-26,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,6
469,1996-06-27,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1,6
470,1996-06-27,73,TOLIMA,73504,ORTEGA,SECUESTRO EXTORSIVO,1,6
471,1996-06-28,52,NARIÑO,52110,BUESACO,SECUESTRO EXTORSIVO,1,6
472,1996-07-01,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,SECUESTRO EXTORSIVO,2,7
473,1996-07-02,50,META,50400,LEJANIAS,SECUESTRO EXTORSIVO,1,7
474,1996-07-03,20,CESAR,20011,AGUACHICA,SECUESTRO EXTORSIVO,1,7
475,1996-07-03,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,5,7
476,1996-07-03,27,CHOCÓ,27615,RIOSUCIO,SECUESTRO EXTORSIVO,2,7
477,1996-07-03,41,HUILA,41298,GARZON,SECUESTRO EXTORSIVO,1,7
478,1996-07-03,41,HUILA,41807,TIMANA,SECUESTRO EXTORSIVO,2,7
479,1996-07-03,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1,7
480,1996-07-04,20,CESAR,20400,LA JAGUA DE IBIRICO,SECUESTRO EXTORSIVO,1,7
481,1996-07-06,20,CESAR,20011,AGUACHICA,SECUESTRO EXTORSIVO,1,7
482,1996-07-07,5,ANTIOQUIA,5376,LA CEJA,SECUESTRO SIMPLE,1,7
483,1996-07-07,17,CALDAS,17614,RIOSUCIO,SECUESTRO EXTORSIVO,1,7
484,1996-07-08,5,ANTIOQUIA,5045,APARTADO,SECUESTRO EXTORSIVO,1,7
485,1996-07-08,5,ANTIOQUIA,5670,SAN ROQUE,SECUESTRO SIMPLE,1,7
486,1996-07-08,5,ANTIOQUIA,5690,SANTO DOMINGO,SECUESTRO EXTORSIVO,1,7
487,1996-07-08,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,7
488,1996-07-09,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,7
489,1996-07-09,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1,7
490,1996-07-09,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1,7
491,1996-07-09,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,SECUESTRO EXTORSIVO,1,7
492,1996-07-11,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,5,7
493,1996-07-11,27,CHOCÓ,27361,ISTMINA,SECUESTRO EXTORSIVO,1,7
494,1996-07-11,50,META,50223,CUBARRAL,SECUESTRO EXTORSIVO,1,7
495,1996-07-11,70,SUCRE,70771,SUCRE,SECUESTRO EXTORSIVO,2,7
496,1996-07-12,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,7
497,1996-07-12,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,2,7
498,1996-07-12,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,1,7
499,1996-07-12,76,VALLE DEL CAUCA,76563,PRADERA,SECUESTRO EXTORSIVO,1,7
500,1996-07-13,17,CALDAS,17380,LA DORADA,SECUESTRO EXTORSIVO,1,7
501,1996-07-13,47,MAGDALENA,47288,FUNDACION,SECUESTRO EXTORSIVO,1,7
502,1996-07-14,50,META,50577,PUERTO LLERAS,SECUESTRO EXTORSIVO,1,7
503,1996-07-15,5,ANTIOQUIA,5031,AMALFI,SECUESTRO EXTORSIVO,1,7
504,1996-07-15,5,ANTIOQUIA,5656,SAN JERONIMO,SECUESTRO EXTORSIVO,2,7
505,1996-07-16,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO EXTORSIVO,1,7
506,1996-07-17,5,ANTIOQUIA,5837,TURBO,SECUESTRO EXTORSIVO,1,7
507,1996-07-17,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO EXTORSIVO,2,7
508,1996-07-17,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO SIMPLE,2,7
509,1996-07-17,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,2,7
510,1996-07-17,44,LA GUAJIRA,44279,FONSECA,SECUESTRO SIMPLE,1,7
511,1996-07-17,76,VALLE DEL CAUCA,76364,JAMUNDI,SECUESTRO EXTORSIVO,1,7
512,1996-07-18,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO EXTORSIVO,3,7
513,1996-07-18,20,CESAR,20517,PAILITAS,SECUESTRO EXTORSIVO,1,7
514,1996-07-18,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1,7
515,1996-07-19,44,LA GUAJIRA,44279,FONSECA,SECUESTRO EXTORSIVO,1,7
516,1996-07-20,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,1,7
517,1996-07-20,5,ANTIOQUIA,5501,OLAYA,SECUESTRO EXTORSIVO,2,7
518,1996-07-20,25,CUNDINAMARCA,25851,UTICA,SECUESTRO EXTORSIVO,1,7
519,1996-07-21,5,ANTIOQUIA,5400,LA UNION,SECUESTRO EXTORSIVO,1,7
520,1996-07-21,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,7
521,1996-07-23,5,ANTIOQUIA,5890,YOLOMBO,SECUESTRO EXTORSIVO,2,7
522,1996-07-23,20,CESAR,20060,BOSCONIA,SECUESTRO EXTORSIVO,1,7
523,1996-07-23,52,NARIÑO,52612,RICAURTE,SECUESTRO EXTORSIVO,1,7
524,1996-07-23,76,VALLE DEL CAUCA,76130,CANDELARIA,SECUESTRO EXTORSIVO,1,7
525,1996-07-24,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,2,7
526,1996-07-24,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1,7
527,1996-07-24,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,1,7
528,1996-07-25,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,7
529,1996-07-25,5,ANTIOQUIA,5240,EBEJICO,SECUESTRO EXTORSIVO,1,7
530,1996-07-25,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,SECUESTRO EXTORSIVO,1,7
531,1996-07-25,5,ANTIOQUIA,5789,TAMESIS,SECUESTRO EXTORSIVO,1,7
532,1996-07-25,19,CAUCA,19256,EL TAMBO,SECUESTRO EXTORSIVO,1,7
533,1996-07-26,13,BOLÍVAR,13836,TURBACO,SECUESTRO EXTORSIVO,1,7
534,1996-07-26,25,CUNDINAMARCA,25377,LA CALERA,SECUESTRO EXTORSIVO,1,7
535,1996-07-26,27,CHOCÓ,27205,CONDOTO,SECUESTRO EXTORSIVO,1,7
536,1996-07-27,5,ANTIOQUIA,5197,COCORNA,SECUESTRO EXTORSIVO,4,7
537,1996-07-27,5,ANTIOQUIA,5282,FREDONIA,SECUESTRO EXTORSIVO,1,7
538,1996-07-27,18,CAQUETÁ,18094,BELEN DE LOS ANDAQUIES,SECUESTRO EXTORSIVO,1,7
539,1996-07-28,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1,7
540,1996-07-28,68,SANTANDER,68406,LEBRIJA,SECUESTRO EXTORSIVO,1,7
541,1996-07-29,5,ANTIOQUIA,5664,SAN PEDRO,SECUESTRO EXTORSIVO,1,7
542,1996-07-29,41,HUILA,41359,ISNOS,SECUESTRO EXTORSIVO,1,7
543,1996-07-29,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,2,7
544,1996-07-30,20,CESAR,20001,VALLEDUPAR,SECUESTRO EXTORSIVO,1,7
545,1996-07-30,50,META,50689,SAN MARTIN,SECUESTRO EXTORSIVO,1,7
