DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
TOLIMA,SUÁREZ,73770000,SIN EMPLEO DE ARMAS,28/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532000,ARMA BLANCA / CORTOPUNZANTE,29/06/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,CAPARRAPÍ,25148000,ARMA BLANCA / CORTOPUNZANTE,29/06/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOLÍVAR,VILLANUEVA,13873000,ARMA BLANCA / CORTOPUNZANTE,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA BLANCA / CORTOPUNZANTE,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CONCORDIA,05209000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MARGARITA,13440000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MARÍA LA BAJA,13442000,SIN EMPLEO DE ARMAS,29/06/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MORALES,13473000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,SAN MARTÍN DE LOBA,13667000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,TALAIGUA NUEVO,13780000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL COPEY,20238000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250000,SIN EMPLEO DE ARMAS,29/06/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SIBATÉ,25740000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,FONSECA,44279000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIBOLO,47170000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,FUNDACIÓN,47288000,SIN EMPLEO DE ARMAS,29/06/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,CURITÍ,68229000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,HONDA,73349000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ORTEGA,73504000,SIN EMPLEO DE ARMAS,29/06/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SUÁREZ,73770000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,BUGALAGRANDE,76113000,SIN EMPLEO DE ARMAS,29/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,30/06/2019,FEMENINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,30/06/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,30/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,DISTRACCIÓN,44098000,ARMA DE FUEGO,30/06/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CARMEN DE APICALÁ,73148000,NO REPORTA,30/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CARTAGO,76147000,NO REPORTA,30/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,VILLANUEVA,44874000,SIN EMPLEO DE ARMAS,30/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,JAMUNDÍ,76364000,SIN EMPLEO DE ARMAS,30/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
