DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
CASANARE,YOPAL,85001,ARMA BLANCA / CORTOPUNZANTE,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621,ARMA BLANCA / CORTOPUNZANTE,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA VEGA,25402,ARMA BLANCA / CORTOPUNZANTE,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,GIRARDOTA,5308,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,PUERTO TRIUNFO,5591,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAGANGUÉ,13430,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,MANÍ,85139,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,MENORES,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,SAN CARLOS,23678,SIN EMPLEO DE ARMAS,7/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FACATATIVÁ,25269,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITALITO,41551,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COROZAL,70215,SIN EMPLEO DE ARMAS,7/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
PUTUMAYO,PUERTO GUZMÁN,86571,CONTUNDENTES,8/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
META,ACACÍAS,50006,ARMA BLANCA / CORTOPUNZANTE,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,BARRANCA DE UPÍA,50110,ARMA BLANCA / CORTOPUNZANTE,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,BARANOA,8078,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,MONTERREY,85162,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,CORINTO,19212,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITÁN,50568,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,EL CARMEN DE CHUCURÍ,68235,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCÉ,70742,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CHAPARRAL,73168,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MURILLO,73461,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,LA CUMBRE,76377,SIN EMPLEO DE ARMAS,8/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA BLANCA / CORTOPUNZANTE,9/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLIN,5001,ARMA BLANCA / CORTOPUNZANTE,9/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
HUILA,RIVERA,41615,ARMA DE FUEGO,9/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,ARAUCA,81001,ARMA BLANCA / CORTOPUNZANTE,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524,ARMA BLANCA / CORTOPUNZANTE,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SANTA ROSA DE OSOS,5686,SIN EMPLEO DE ARMAS,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAHATES,13433,SIN EMPLEO DE ARMAS,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTELÍBANO,23466,SIN EMPLEO DE ARMAS,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SUBACHOQUE,25769,SIN EMPLEO DE ARMAS,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN PEDRO,70717,SIN EMPLEO DE ARMAS,9/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,ANSERMANUEVO,76041,ARMA DE FUEGO,10/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,10/11/2017,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
ANTIOQUIA,MEDELLIN,5001,SIN EMPLEO DE ARMAS,10/11/2017,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CESAR,SAN ALBERTO,20710,ARMA BLANCA / CORTOPUNZANTE,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,SAN JUAN DEL CESAR,44650,ARMA BLANCA / CORTOPUNZANTE,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SANTANDER DE QUILICHAO,19698,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SOTARÁ,19760,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250,SIN EMPLEO DE ARMAS,10/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN DIEGO,20750,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,VILLANUEVA,44874,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,CASTILLA LA NUEVA,50150,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,10/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,BARRANQUILLA,8001,ARMA BLANCA / CORTOPUNZANTE,11/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CESAR,AGUSTÍN CODAZZI,20013,ARMA BLANCA / CORTOPUNZANTE,11/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,SAN JUAN DEL CESAR,44650,ARMA BLANCA / CORTOPUNZANTE,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,REPELÓN,8606,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CUCAITA,15224,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,RAQUIRA,15600,SIN EMPLEO DE ARMAS,11/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,TUTA,15837,SIN EMPLEO DE ARMAS,11/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHOCONTÁ,25183,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GIRARDOT,25307,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BUCARAMANGA,68001,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,TOLÚ,70820,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CHAPARRAL,73168,SIN EMPLEO DE ARMAS,11/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PLANADAS,73555,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,JAMUNDÍ,76364,SIN EMPLEO DE ARMAS,11/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SUBACHOQUE,25769,ARMA DE FUEGO,12/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,PUENTE NACIONAL,68572,ARMA DE FUEGO,12/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CAUCA,TIMBÍO,19807,ARMA BLANCA / CORTOPUNZANTE,12/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006,ARMA BLANCA / CORTOPUNZANTE,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,ARMA BLANCA / CORTOPUNZANTE,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,SAN JUAN DEL CESAR,44650,ARMA DE FUEGO,12/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,YAGUARÁ,41885,CONTUNDENTES,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,SIMITÍ,13744,SIN EMPLEO DE ARMAS,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,AGUAZUL,85010,SIN EMPLEO DE ARMAS,12/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CURUMANÍ,20228,SIN EMPLEO DE ARMAS,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,PURÍSIMA,23586,SIN EMPLEO DE ARMAS,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,SIN EMPLEO DE ARMAS,12/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,SUAZA,41770,SIN EMPLEO DE ARMAS,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555,SIN EMPLEO DE ARMAS,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CARMEN APICALÁ,73148,SIN EMPLEO DE ARMAS,12/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,ARMA DE FUEGO,13/11/2017,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
MAGDALENA,SANTA MARTA,47001,CONTUNDENTES,13/11/2017,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CASANARE,YOPAL,85001,CONTUNDENTES,13/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUACHICA,20011,SIN EMPLEO DE ARMAS,13/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621,SIN EMPLEO DE ARMAS,13/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOPÓ,25758,SIN EMPLEO DE ARMAS,13/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,EL BANCO,47245,SIN EMPLEO DE ARMAS,13/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PUENTE NACIONAL,68572,SIN EMPLEO DE ARMAS,13/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN PEDRO,70717,SIN EMPLEO DE ARMAS,13/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,BARRANQUILLA,8001,ARMA DE FUEGO,14/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SILVANIA,25743,ARMA BLANCA / CORTOPUNZANTE,14/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SONSON,5756,SIN EMPLEO DE ARMAS,14/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,14/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CAJICÁ,25126,SIN EMPLEO DE ARMAS,14/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290,SIN EMPLEO DE ARMAS,14/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SAN FRANCISCO,25658,SIN EMPLEO DE ARMAS,14/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081,SIN EMPLEO DE ARMAS,14/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,YOTOCO,76890,ARMA DE FUEGO,15/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,GUASCA,25322,ARMA BLANCA / CORTOPUNZANTE,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
PUTUMAYO,PUERTO GUZMÁN,86571,ARMA DE FUEGO,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006,CONTUNDENTES,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551,NO REPORTADO,15/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CAUCASIA,5154,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,LA UNION,5400,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,REMEDIOS,5604,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,SANTA ROSA,13683,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,PAILITAS,20517,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,EL COLEGIO,25245,SIN EMPLEO DE ARMAS,15/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,NEMOCÓN,25486,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,UNE,25845,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,ÚTICA,25851,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132,SIN EMPLEO DE ARMAS,15/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,LA MACARENA,50350,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,LEJANÍAS,50400,SIN EMPLEO DE ARMAS,15/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,MESETAS,50330,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,15/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,TÚQUERRES,52838,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
PUTUMAYO,PUERTO ASÍS,86568,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,EL CARMEN DE CHUCURÍ,68235,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SAN ANTONIO,73675,SIN EMPLEO DE ARMAS,15/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,IPIALES,52356,ARMA BLANCA / CORTOPUNZANTE,16/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
NORTE DE SANTANDER,CONVENCIÓN,54206,ARMA DE FUEGO,16/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,CANDELARIA,76130,ARMA DE FUEGO,16/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
NORTE DE SANTANDER,DURANIA,54239,ARMA DE FUEGO,16/11/2017,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CASANARE,MONTERREY,85162,ARMA BLANCA / CORTOPUNZANTE,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,NEMOCÓN,25486,ARMA BLANCA / CORTOPUNZANTE,16/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560,NO REPORTADO,16/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,RIONEGRO,5615,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560,SIN EMPLEO DE ARMAS,16/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,PUERTO RICO,18592,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,GAMARRA,20295,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA JAGUA DE IBIRICO,20400,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,COTA,25214,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUNZA,25286,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SIMIJACA,25745,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,UBATÉ,25843,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLAPINZÓN,25873,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,FONSECA,44279,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,FUENTE DE ORO,50287,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LÓPEZ,50573,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PEREIRA,66001,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ATACO,73067,SIN EMPLEO DE ARMAS,16/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CHAPARRAL,73168,SIN EMPLEO DE ARMAS,16/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,JAMUNDÍ,76364,SIN EMPLEO DE ARMAS,16/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PUERTO TEJADA,19573,ARMA DE FUEGO,17/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,BUENAVENTURA,76109,ARMA DE FUEGO,17/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
BOLIVAR,CARTAGENA,13001,ARMA DE FUEGO,17/11/2017,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,2
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,17/11/2017,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CASANARE,SABANALARGA,85300,ARMA BLANCA / CORTOPUNZANTE,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MARINILLA,5440,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUACHETÁ,25317,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCAIMA,25815,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SITIONUEVO,47745,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,FUENTE DE ORO,50287,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,GUACHUCAL,52317,SIN EMPLEO DE ARMAS,17/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PUERTO PARRA,68573,SIN EMPLEO DE ARMAS,17/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081,ARMA BLANCA / CORTOPUNZANTE,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,2
TOLIMA,CARMEN APICALÁ,73148,ARMA BLANCA / CORTOPUNZANTE,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,BARRANQUILLA,8001,SIN EMPLEO DE ARMAS,18/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560,SIN EMPLEO DE ARMAS,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,VICTORIA,17867,SIN EMPLEO DE ARMAS,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,HATO COROZAL,85125,SIN EMPLEO DE ARMAS,18/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,2
CESAR,MANAURE,20443,SIN EMPLEO DE ARMAS,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132,SIN EMPLEO DE ARMAS,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,POTOSÍ,52560,SIN EMPLEO DE ARMAS,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCÉ,70742,SIN EMPLEO DE ARMAS,18/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PLANADAS,73555,SIN EMPLEO DE ARMAS,18/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SALDAÑA,73671,SIN EMPLEO DE ARMAS,18/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,CALARCÁ,63130,ARMA DE FUEGO,19/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
META,VILLAVICENCIO,50001,ARMA BLANCA / CORTOPUNZANTE,19/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,ARMA BLANCA / CORTOPUNZANTE,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUACHICA,20011,ARMA DE FUEGO,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,NO REPORTADO,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN ALBERTO,20710,NO REPORTADO,19/11/2017,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,CICUCO,13188,SIN EMPLEO DE ARMAS,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532,SIN EMPLEO DE ARMAS,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SANTA ANA,47707,SIN EMPLEO DE ARMAS,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,CASTILLA LA NUEVA,50150,SIN EMPLEO DE ARMAS,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LLERAS,50577,SIN EMPLEO DE ARMAS,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,SIN EMPLEO DE ARMAS,19/11/2017,MASCULINO,ADULTOS,HURTO ABIGEATO,2
TOLIMA,RIOBLANCO,73616,SIN EMPLEO DE ARMAS,19/11/2017,FEMENINO,MENORES,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,20/11/2017,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,20/11/2017,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,2
